dokumen,kata,freq,jumlah_kata,tf,df,total_dokumen,idf
dok1673,numer,1,10,0.1,415,1949,1.5467931792768626
dok1673,old,1,10,0.1,56,1949,3.5497200087724115
dok1673,onli,1,10,0.1,53,1949,3.604779785955439
dok1673,still,1,10,0.1,40,1949,3.8861922453936244
dok1673,year,1,10,0.1,66,1949,3.3854169574811355
dok1674,nice,1,2,0.5,42,1949,3.8374020812241927
dok1674,song,1,2,0.5,309,1949,1.8417304226098155
dok1675,waka,2,2,1.0,15,1949,4.867021498405351
dok1676,billion,1,10,0.1,54,1949,3.5860876529432866
dok1676,go,1,10,0.1,83,1949,3.156231091710963
dok1676,god,1,10,0.1,37,1949,3.9641537868633363
dok1676,i,1,10,0.1,526,1949,1.309770486769851
dok1676,love,1,10,0.1,217,1949,2.1951743459671014
dok1676,my,1,10,0.1,387,1949,1.616647006477779
dok1676,numer,1,10,0.1,415,1949,1.5467931792768626
dok1676,oh,1,10,0.1,23,1949,4.439577483578411
dok1676,replay,1,10,0.1,3,1949,6.476459410839451
dok1676,shakira,1,10,0.1,47,1949,3.724924097797502
dok1677,i,1,2,0.5,526,1949,1.309770486769851
dok1677,love,1,2,0.5,217,1949,2.1951743459671014
dok1678,i,2,7,0.2857142857142857,526,1949,1.309770486769851
dok1678,love,2,7,0.2857142857142857,217,1949,2.1951743459671014
dok1678,numer,1,7,0.14285714285714285,415,1949,1.5467931792768626
dok1678,shakira,1,7,0.14285714285714285,47,1949,3.724924097797502
dok1678,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok1679,best,1,8,0.125,72,1949,3.2984055804915053
dok1679,ever,1,8,0.125,37,1949,3.9641537868633363
dok1679,song,1,8,0.125,309,1949,1.8417304226098155
dok1679,stil,1,8,0.125,2,1949,6.881924518947615
dok1679,think,1,8,0.125,32,1949,4.1093357967078346
dok1679,thumb,1,8,0.125,56,1949,3.5497200087724115
dok1679,yeah,1,8,0.125,9,1949,5.3778471221713415
dok1679,you,1,8,0.125,395,1949,1.5961859346064389
dok1680,i,1,2,0.5,526,1949,1.309770486769851
dok1680,like,1,2,0.5,239,1949,2.09860814757605
dok1681,i,1,3,0.3333333333333333,526,1949,1.309770486769851
dok1681,like,1,3,0.3333333333333333,239,1949,2.09860814757605
dok1681,song,1,3,0.3333333333333333,309,1949,1.8417304226098155
dok1682,i,1,2,0.5,526,1949,1.309770486769851
dok1682,like,1,2,0.5,239,1949,2.09860814757605
dok1683,waka,2,2,1.0,15,1949,4.867021498405351
dok1684,amaz,1,2,0.5,17,1949,4.7418583554513445
dok1684,song,1,2,0.5,309,1949,1.8417304226098155
dok1685,cool,1,2,0.5,27,1949,4.2792348335032315
dok1685,song,1,2,0.5,309,1949,1.8417304226098155
dok1686,i,1,4,0.25,526,1949,1.309770486769851
dok1686,love,1,4,0.25,217,1949,2.1951743459671014
dok1686,shakira,1,4,0.25,47,1949,3.724924097797502
dok1686,you,1,4,0.25,395,1949,1.5961859346064389
dok1687,waka,2,2,1.0,15,1949,4.867021498405351
dok1688,song,1,2,0.5,309,1949,1.8417304226098155
dok1688,suck,1,2,0.5,12,1949,5.090165049719561
dok1689,i,1,4,0.25,526,1949,1.309770486769851
dok1689,laugh,1,4,0.25,78,1949,3.218362872817969
dok1689,love,1,4,0.25,217,1949,2.1951743459671014
dok1689,song,1,4,0.25,309,1949,1.8417304226098155
dok1690,shakira,1,1,1.0,47,1949,3.724924097797502
dok1691,channel,1,10,0.1,192,1949,2.317576327479779
dok1691,fifa,1,10,0.1,3,1949,6.476459410839451
dok1691,goal,1,10,0.1,10,1949,5.272486606513515
dok1691,i,1,10,0.1,526,1949,1.309770486769851
dok1691,my,1,10,0.1,387,1949,1.616647006477779
dok1691,now,1,10,0.1,44,1949,3.7908820655892996
dok1691,numer,1,10,0.1,415,1949,1.5467931792768626
dok1691,record,1,10,0.1,11,1949,5.17717642670919
dok1691,subscrib,1,10,0.1,272,1949,1.9692696332115633
dok1691,watch,1,10,0.1,79,1949,3.205623847040539
dok1692,numer,1,3,0.3333333333333333,415,1949,1.5467931792768626
dok1692,wow,1,3,0.3333333333333333,25,1949,4.35619587463936
dok1692,year,1,3,0.3333333333333333,66,1949,3.3854169574811355
dok1693,back,1,7,0.14285714285714285,38,1949,3.937485539781175
dok1693,i,1,7,0.14285714285714285,526,1949,1.309770486769851
dok1693,me,1,7,0.14285714285714285,199,1949,2.2817668747830684
dok1693,subscrib,2,7,0.2857142857142857,272,1949,1.9692696332115633
dok1693,wil,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1693,you,1,7,0.14285714285714285,395,1949,1.5961859346064389
dok1694,best,1,3,0.3333333333333333,72,1949,3.2984055804915053
dok1694,sing,1,3,0.3333333333333333,31,1949,4.141084495022414
dok1694,you,1,3,0.3333333333333333,395,1949,1.5961859346064389
dok1695,numer,1,3,0.3333333333333333,415,1949,1.5467931792768626
dok1695,soon,1,3,0.3333333333333333,25,1949,4.35619587463936
dok1695,year,1,3,0.3333333333333333,66,1949,3.3854169574811355
dok1696,like,1,1,1.0,239,1949,2.09860814757605
dok1697,love,1,3,0.3333333333333333,217,1949,2.1951743459671014
dok1697,music,1,3,0.3333333333333333,115,1949,2.830139571144311
dok1697,wanderfol,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1698,waka,2,2,1.0,15,1949,4.867021498405351
dok1699,best,1,3,0.3333333333333333,72,1949,3.2984055804915053
dok1699,ever,1,3,0.3333333333333333,37,1949,3.9641537868633363
dok1699,song,1,3,0.3333333333333333,309,1949,1.8417304226098155
dok1700,good,1,5,0.2,72,1949,3.2984055804915053
dok1700,hear,1,5,0.2,26,1949,4.316975161486079
dok1700,laugh,1,5,0.2,78,1949,3.218362872817969
dok1700,pleasant,1,5,0.2,1,1949,7.575071699507561
dok1700,veri,1,5,0.2,32,1949,4.1093357967078346
dok1701,love,1,1,1.0,217,1949,2.1951743459671014
dok1702,wow,1,1,1.0,25,1949,4.35619587463936
dok1703,waka,2,2,1.0,15,1949,4.867021498405351
dok1704,beauti,1,4,0.25,32,1949,4.1093357967078346
dok1704,cuti,1,4,0.25,1,1949,7.575071699507561
dok1704,girl,1,4,0.25,29,1949,4.207775869521087
dok1704,song,1,4,0.25,309,1949,1.8417304226098155
dok1705,love,1,3,0.3333333333333333,217,1949,2.1951743459671014
dok1705,shkira,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1705,you,1,3,0.3333333333333333,395,1949,1.5961859346064389
dok1706,bad,1,8,0.125,12,1949,5.090165049719561
dok1706,believ,1,8,0.125,14,1949,4.936014369892303
dok1706,choic,1,8,0.125,4,1949,6.18877733838767
dok1706,i,1,8,0.125,526,1949,1.309770486769851
dok1706,promot,1,8,0.125,3,1949,6.476459410839451
dok1706,shakira,1,8,0.125,47,1949,3.724924097797502
dok1706,soccer,1,8,0.125,5,1949,5.96563378707346
dok1706,terror,1,8,0.125,1,1949,7.575071699507561
dok1707,i,2,7,0.2857142857142857,526,1949,1.309770486769851
dok1707,love,1,7,0.14285714285714285,217,1949,2.1951743459671014
dok1707,my,1,7,0.14285714285714285,387,1949,1.616647006477779
dok1707,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok1707,teenag,1,7,0.14285714285714285,2,1949,6.881924518947615
dok1707,year,1,7,0.14285714285714285,66,1949,3.3854169574811355
dok1708,lip,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1708,synch,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1708,terribl,1,3,0.3333333333333333,2,1949,6.881924518947615
dok1709,africa,1,14,0.07142857142857142,8,1949,5.4956301578277245
dok1709,all,1,14,0.07142857142857142,85,1949,3.1324204430172444
dok1709,can,1,14,0.07142857142857142,123,1949,2.762887344135143
dok1709,danc,1,14,0.07142857142857142,24,1949,4.397017869159615
dok1709,differ,1,14,0.07142857142857142,5,1949,5.96563378707346
dok1709,happi,1,14,0.07142857142857142,10,1949,5.272486606513515
dok1709,languag,1,14,0.07142857142857142,3,1949,6.476459410839451
dok1709,numer,1,14,0.07142857142857142,415,1949,1.5467931792768626
dok1709,shakira,1,14,0.07142857142857142,47,1949,3.724924097797502
dok1709,sing,1,14,0.07142857142857142,31,1949,4.141084495022414
dok1709,so,1,14,0.07142857142857142,164,1949,2.4752052716833624
dok1709,speak,1,14,0.07142857142857142,5,1949,5.96563378707346
dok1709,spend,1,14,0.07142857142857142,3,1949,6.476459410839451
dok1709,time,1,14,0.07142857142857142,65,1949,3.400684429611924
dok1710,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1710,conhec,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1710,gusttavo,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1710,lima,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1710,me,1,7,0.14285714285714285,199,1949,2.2817668747830684
dok1710,não,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1710,você,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1711,best,1,5,0.2,72,1949,3.2984055804915053
dok1711,cup,1,5,0.2,8,1949,5.4956301578277245
dok1711,offici,1,5,0.2,9,1949,5.3778471221713415
dok1711,song,1,5,0.2,309,1949,1.8417304226098155
dok1711,world,1,5,0.2,55,1949,3.56773851427509
dok1712,ago,1,4,0.25,13,1949,5.010122342046024
dok1712,damn,1,4,0.25,7,1949,5.629161550452247
dok1712,numer,1,4,0.25,415,1949,1.5467931792768626
dok1712,year,1,4,0.25,66,1949,3.3854169574811355
dok1713,nice,1,2,0.5,42,1949,3.8374020812241927
dok1713,veri,1,2,0.5,32,1949,4.1093357967078346
dok1714,ahead,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1714,artist,1,27,0.037037037037037035,11,1949,5.17717642670919
dok1714,billion,1,27,0.037037037037037035,54,1949,3.5860876529432866
dok1714,dark,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1714,femal,1,27,0.037037037037037035,5,1949,5.96563378707346
dok1714,first,1,27,0.037037037037037035,32,1949,4.1093357967078346
dok1714,help,1,27,0.037037037037037035,56,1949,3.5497200087724115
dok1714,hors,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1714,laugh,1,27,0.037037037037037035,78,1949,3.218362872817969
dok1714,million,2,27,0.07407407407407407,31,1949,4.141084495022414
dok1714,more,2,27,0.07407407407407407,56,1949,3.5497200087724115
dok1714,numer,3,27,0.1111111111111111,415,1949,1.5467931792768626
dok1714,onli,1,27,0.037037037037037035,53,1949,3.604779785955439
dok1714,reach,1,27,0.037037037037037035,15,1949,4.867021498405351
dok1714,rough,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1714,shakira,1,27,0.037037037037037035,47,1949,3.724924097797502
dok1714,song,1,27,0.037037037037037035,309,1949,1.8417304226098155
dok1714,url,1,27,0.037037037037037035,261,1949,2.0105512921848674
dok1714,view,3,27,0.1111111111111111,119,1949,2.7959482063960315
dok1714,waka,2,27,0.07407407407407407,15,1949,4.867021498405351
dok1715,like,1,2,0.5,239,1949,2.09860814757605
dok1715,me,1,2,0.5,199,1949,2.2817668747830684
dok1716,shakira,1,4,0.25,47,1949,3.724924097797502
dok1716,song,1,4,0.25,309,1949,1.8417304226098155
dok1716,waka,2,4,0.5,15,1949,4.867021498405351
dok1717,bad,1,22,0.045454545454545456,12,1949,5.090165049719561
dok1717,better,1,22,0.045454545454545456,18,1949,4.684699941611396
dok1717,bring,1,22,0.045454545454545456,8,1949,5.4956301578277245
dok1717,i,1,22,0.045454545454545456,526,1949,1.309770486769851
dok1717,kati,2,22,0.09090909090909091,70,1949,3.3265764574582017
dok1717,mean,1,22,0.045454545454545456,26,1949,4.316975161486079
dok1717,meaning,1,22,0.045454545454545456,1,1949,7.575071699507561
dok1717,memori,1,22,0.045454545454545456,9,1949,5.3778471221713415
dok1717,miss,1,22,0.045454545454545456,14,1949,4.936014369892303
dok1717,no,1,22,0.045454545454545456,52,1949,3.6238279809261336
dok1717,not,1,22,0.045454545454545456,152,1949,2.5511911786612846
dok1717,perri,1,22,0.045454545454545456,49,1949,3.683251401396934
dok1717,say,1,22,0.045454545454545456,18,1949,4.684699941611396
dok1717,shakira,1,22,0.045454545454545456,47,1949,3.724924097797502
dok1717,so,1,22,0.045454545454545456,164,1949,2.4752052716833624
dok1717,song,3,22,0.13636363636363635,309,1949,1.8417304226098155
dok1717,underr,1,22,0.045454545454545456,1,1949,7.575071699507561
dok1717,vibe,1,22,0.045454545454545456,1,1949,7.575071699507561
dok1717,will,1,22,0.045454545454545456,116,1949,2.821481508401196
dok1718,cup,1,6,0.16666666666666666,8,1949,5.4956301578277245
dok1718,expect,1,6,0.16666666666666666,3,1949,6.476459410839451
dok1718,i,1,6,0.16666666666666666,526,1949,1.309770486769851
dok1718,love,1,6,0.16666666666666666,217,1949,2.1951743459671014
dok1718,song,1,6,0.16666666666666666,309,1949,1.8417304226098155
dok1718,world,1,6,0.16666666666666666,55,1949,3.56773851427509
dok1719,good,1,2,0.5,72,1949,3.2984055804915053
dok1719,time,1,2,0.5,65,1949,3.400684429611924
dok1720,bad,1,10,0.1,12,1949,5.090165049719561
dok1720,everyth,1,10,0.1,6,1949,5.783312230279506
dok1720,forgot,1,10,0.1,2,1949,6.881924518947615
dok1720,happen,1,10,0.1,9,1949,5.3778471221713415
dok1720,happi,1,10,0.1,10,1949,5.272486606513515
dok1720,instant,1,10,0.1,1,1949,7.575071699507561
dok1720,make,2,10,0.2,106,1949,2.9116326053954937
dok1720,me,2,10,0.2,199,1949,2.2817668747830684
dok1721,fave,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1721,love,1,7,0.14285714285714285,217,1949,2.1951743459671014
dok1721,much,1,7,0.14285714285714285,55,1949,3.56773851427509
dok1721,my,1,7,0.14285714285714285,387,1949,1.616647006477779
dok1721,one,1,7,0.14285714285714285,63,1949,3.431936973116028
dok1721,so,1,7,0.14285714285714285,164,1949,2.4752052716833624
dok1721,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok1722,bad,1,7,0.14285714285714285,12,1949,5.090165049719561
dok1722,brazilian,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1722,hello,1,7,0.14285714285714285,143,1949,2.6122270692476537
dok1722,nice,1,7,0.14285714285714285,42,1949,3.8374020812241927
dok1722,shakira,1,7,0.14285714285714285,47,1949,3.724924097797502
dok1722,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok1722,sorri,1,7,0.14285714285714285,21,1949,4.530549261784138
dok1723,best,1,4,0.25,72,1949,3.2984055804915053
dok1723,go,1,4,0.25,83,1949,3.156231091710963
dok1723,shaki,1,4,0.25,1,1949,7.575071699507561
dok1723,song,1,4,0.25,309,1949,1.8417304226098155
dok1724,autotun,1,3,0.3333333333333333,2,1949,6.881924518947615
dok1724,shit,1,3,0.3333333333333333,25,1949,4.35619587463936
dok1724,soon,1,3,0.3333333333333333,25,1949,4.35619587463936
dok1725,i,1,3,0.3333333333333333,526,1949,1.309770486769851
dok1725,lisen,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1725,stil,1,3,0.3333333333333333,2,1949,6.881924518947615
dok1726,sexi,1,2,0.5,12,1949,5.090165049719561
dok1726,shakira,1,2,0.5,47,1949,3.724924097797502
dok1727,i,1,4,0.25,526,1949,1.309770486769851
dok1727,love,1,4,0.25,217,1949,2.1951743459671014
dok1727,shakiria,1,4,0.25,1,1949,7.575071699507561
dok1727,you,1,4,0.25,395,1949,1.5961859346064389
dok1728,aunt,1,5,0.2,1,1949,7.575071699507561
dok1728,love,1,5,0.2,217,1949,2.1951743459671014
dok1728,me,1,5,0.2,199,1949,2.2817668747830684
dok1728,my,1,5,0.2,387,1949,1.616647006477779
dok1728,song,1,5,0.2,309,1949,1.8417304226098155
dok1729,i,1,2,0.5,526,1949,1.309770486769851
dok1729,subscrib,1,2,0.5,272,1949,1.9692696332115633
dok1730,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1730,playlist,1,3,0.3333333333333333,38,1949,3.937485539781175
dok1730,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1731,africa,1,23,0.043478260869565216,8,1949,5.4956301578277245
dok1731,choic,1,23,0.043478260869565216,4,1949,6.18877733838767
dok1731,comment,1,23,0.043478260869565216,89,1949,3.086435329775421
dok1731,empir,1,23,0.043478260869565216,1,1949,7.575071699507561
dok1731,forget,1,23,0.043478260869565216,6,1949,5.783312230279506
dok1731,like,2,23,0.08695652173913043,239,1949,2.09860814757605
dok1731,my,1,23,0.043478260869565216,387,1949,1.616647006477779
dok1731,not,1,23,0.043478260869565216,152,1949,2.5511911786612846
dok1731,numer,3,23,0.13043478260869565,415,1949,1.5467931792768626
dok1731,rememb,1,23,0.043478260869565216,14,1949,4.936014369892303
dok1731,shakira,2,23,0.08695652173913043,47,1949,3.724924097797502
dok1731,song,1,23,0.043478260869565216,309,1949,1.8417304226098155
dok1731,three,1,23,0.043478260869565216,2,1949,6.881924518947615
dok1731,time,1,23,0.043478260869565216,65,1949,3.400684429611924
dok1731,top,1,23,0.043478260869565216,10,1949,5.272486606513515
dok1731,waka,2,23,0.08695652173913043,15,1949,4.867021498405351
dok1731,you,2,23,0.08695652173913043,395,1949,1.5961859346064389
dok1732,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1732,video,1,3,0.3333333333333333,373,1949,1.6534932798637454
dok1732,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1733,central,1,4,0.25,1,1949,7.575071699507561
dok1733,check,1,4,0.25,480,1949,1.4012855956056243
dok1733,playlist,1,4,0.25,38,1949,3.937485539781175
dok1733,youtub,1,4,0.25,250,1949,2.0536107816453146
dok1734,advertis,1,80,0.0125,20,1949,4.57933942595357
dok1734,all,1,80,0.0125,85,1949,3.1324204430172444
dok1734,ambit,1,80,0.0125,2,1949,6.881924518947615
dok1734,anyon,1,80,0.0125,18,1949,4.684699941611396
dok1734,believ,1,80,0.0125,14,1949,4.936014369892303
dok1734,chanc,1,80,0.0125,36,1949,3.9915527610514507
dok1734,closer,1,80,0.0125,3,1949,6.476459410839451
dok1734,comment,1,80,0.0125,89,1949,3.086435329775421
dok1734,could,3,80,0.0375,45,1949,3.768409209737241
dok1734,dedic,1,80,0.0125,4,1949,6.18877733838767
dok1734,dream,1,80,0.0125,38,1949,3.937485539781175
dok1734,even,1,80,0.0125,24,1949,4.397017869159615
dok1734,expos,1,80,0.0125,2,1949,6.881924518947615
dok1734,follow,1,80,0.0125,29,1949,4.207775869521087
dok1734,give,1,80,0.0125,48,1949,3.70387068859967
dok1734,go,1,80,0.0125,83,1949,3.156231091710963
dok1734,help,1,80,0.0125,56,1949,3.5497200087724115
dok1734,honest,1,80,0.0125,6,1949,5.783312230279506
dok1734,huge,1,80,0.0125,3,1949,6.476459410839451
dok1734,i,4,80,0.05,526,1949,1.309770486769851
dok1734,i wil,1,80,0.0125,8,1949,5.4956301578277245
dok1734,incred,1,80,0.0125,4,1949,6.18877733838767
dok1734,left,1,80,0.0125,8,1949,5.4956301578277245
dok1734,love,1,80,0.0125,217,1949,2.1951743459671014
dok1734,loyal,1,80,0.0125,1,1949,7.575071699507561
dok1734,make,1,80,0.0125,106,1949,2.9116326053954937
dok1734,mani,1,80,0.0125,22,1949,4.484029246149245
dok1734,mayb,1,80,0.0125,14,1949,4.936014369892303
dok1734,me,2,80,0.025,199,1949,2.2817668747830684
dok1734,million,1,80,0.0125,31,1949,4.141084495022414
dok1734,min,1,80,0.0125,4,1949,6.18877733838767
dok1734,moment,1,80,0.0125,13,1949,5.010122342046024
dok1734,money,1,80,0.0125,86,1949,3.120724403254053
dok1734,more,1,80,0.0125,56,1949,3.5497200087724115
dok1734,music,2,80,0.025,115,1949,2.830139571144311
dok1734,my,2,80,0.025,387,1949,1.616647006477779
dok1734,not,2,80,0.025,152,1949,2.5511911786612846
dok1734,noth,1,80,0.0125,15,1949,4.867021498405351
dok1734,other,1,80,0.0125,12,1949,5.090165049719561
dok1734,passion,1,80,0.0125,6,1949,5.783312230279506
dok1734,press,1,80,0.0125,7,1949,5.629161550452247
dok1734,push,1,80,0.0125,3,1949,6.476459410839451
dok1734,rapper,1,80,0.0125,41,1949,3.861499632803253
dok1734,read,2,80,0.025,39,1949,3.9115100533779144
dok1734,see,1,80,0.0125,58,1949,3.5146286889611416
dok1734,so,2,80,0.025,164,1949,2.4752052716833624
dok1734,spare,1,80,0.0125,4,1949,6.18877733838767
dok1734,take,2,80,0.025,43,1949,3.8138715838139983
dok1734,thank,2,80,0.025,126,1949,2.7387897925560827
dok1734,there i,1,80,0.0125,4,1949,6.18877733838767
dok1734,thousand,1,80,0.0125,5,1949,5.96563378707346
dok1734,thumb,1,80,0.0125,56,1949,3.5497200087724115
dok1734,time,1,80,0.0125,65,1949,3.400684429611924
dok1734,too,1,80,0.0125,22,1949,4.484029246149245
dok1734,video,1,80,0.0125,373,1949,1.6534932798637454
dok1734,will,2,80,0.025,116,1949,2.821481508401196
dok1734,world,1,80,0.0125,55,1949,3.56773851427509
dok1734,would,1,80,0.0125,65,1949,3.400684429611924
dok1734,you,6,80,0.075,395,1949,1.5961859346064389
dok1734,youtub,2,80,0.025,250,1949,2.0536107816453146
dok1735,channel,1,4,0.25,192,1949,2.317576327479779
dok1735,my,1,4,0.25,387,1949,1.616647006477779
dok1735,pleas,1,4,0.25,220,1949,2.181444153155199
dok1735,visit,1,4,0.25,52,1949,3.6238279809261336
dok1736,channel,1,5,0.2,192,1949,2.317576327479779
dok1736,gamezzmta,1,5,0.2,1,1949,7.575071699507561
dok1736,my,1,5,0.2,387,1949,1.616647006477779
dok1736,pleas,1,5,0.2,220,1949,2.181444153155199
dok1736,subscrib,1,5,0.2,272,1949,1.9692696332115633
dok1737,channel,1,4,0.25,192,1949,2.317576327479779
dok1737,my,1,4,0.25,387,1949,1.616647006477779
dok1737,pleas,1,4,0.25,220,1949,2.181444153155199
dok1737,subscrib,1,4,0.25,272,1949,1.9692696332115633
dok1738,channel,1,6,0.16666666666666666,192,1949,2.317576327479779
dok1738,gamezz,1,6,0.16666666666666666,1,1949,7.575071699507561
dok1738,mta,1,6,0.16666666666666666,1,1949,7.575071699507561
dok1738,my,1,6,0.16666666666666666,387,1949,1.616647006477779
dok1738,pleas,1,6,0.16666666666666666,220,1949,2.181444153155199
dok1738,subscrib,1,6,0.16666666666666666,272,1949,1.9692696332115633
dok1739,anim,1,8,0.125,12,1949,5.090165049719561
dok1739,check,1,8,0.125,480,1949,1.4012855956056243
dok1739,cool,1,8,0.125,27,1949,4.2792348335032315
dok1739,my,1,8,0.125,387,1949,1.616647006477779
dok1739,petit,1,8,0.125,1,1949,7.575071699507561
dok1739,song,1,8,0.125,309,1949,1.8417304226098155
dok1739,traffick,1,8,0.125,1,1949,7.575071699507561
dok1739,url,1,8,0.125,261,1949,2.0105512921848674
dok1740,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1740,video,1,3,0.3333333333333333,373,1949,1.6534932798637454
dok1740,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1741,cap,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1741,subscrib,1,3,0.3333333333333333,272,1949,1.9692696332115633
dok1741,win,1,3,0.3333333333333333,13,1949,5.010122342046024
dok1742,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1742,playlist,1,3,0.3333333333333333,38,1949,3.937485539781175
dok1742,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1743,caus,1,12,0.08333333333333333,4,1949,6.18877733838767
dok1743,check,1,12,0.08333333333333333,480,1949,1.4012855956056243
dok1743,danc,2,12,0.16666666666666666,24,1949,4.397017869159615
dok1743,girl,1,12,0.08333333333333333,29,1949,4.207775869521087
dok1743,guy,1,12,0.08333333333333333,120,1949,2.787579956725515
dok1743,hello,1,12,0.08333333333333333,143,1949,2.6122270692476537
dok1743,know,1,12,0.08333333333333333,66,1949,3.3854169574811355
dok1743,love,1,12,0.08333333333333333,217,1949,2.1951743459671014
dok1743,name,1,12,0.08333333333333333,23,1949,4.439577483578411
dok1743,search,1,12,0.08333333333333333,11,1949,5.17717642670919
dok1743,so,1,12,0.08333333333333333,164,1949,2.4752052716833624
dok1744,click,1,9,0.1111111111111111,24,1949,4.397017869159615
dok1744,hopm,1,9,0.1111111111111111,1,1949,7.575071699507561
dok1744,money,1,9,0.1111111111111111,86,1949,3.120724403254053
dok1744,numer,1,9,0.1111111111111111,415,1949,1.5467931792768626
dok1744,url,1,9,0.1111111111111111,261,1949,2.0105512921848674
dok1744,want,1,9,0.1111111111111111,74,1949,3.271006606303391
dok1744,win,1,9,0.1111111111111111,13,1949,5.010122342046024
dok1744,work,1,9,0.1111111111111111,52,1949,3.6238279809261336
dok1744,you,1,9,0.1111111111111111,395,1949,1.5961859346064389
dok1745,all,1,9,0.1111111111111111,85,1949,3.1324204430172444
dok1745,brazil,1,9,0.1111111111111111,2,1949,6.881924518947615
dok1745,channel,1,9,0.1111111111111111,192,1949,2.317576327479779
dok1745,i,1,9,0.1111111111111111,526,1949,1.309770486769851
dok1745,love,1,9,0.1111111111111111,217,1949,2.1951743459671014
dok1745,my,1,9,0.1111111111111111,387,1949,1.616647006477779
dok1745,pleas,1,9,0.1111111111111111,220,1949,2.181444153155199
dok1745,subscrib,1,9,0.1111111111111111,272,1949,1.9692696332115633
dok1745,you,1,9,0.1111111111111111,395,1949,1.5961859346064389
dok1746,ani,1,13,0.07692307692307693,38,1949,3.937485539781175
dok1746,brake,1,13,0.07692307692307693,1,1949,7.575071699507561
dok1746,could,1,13,0.07692307692307693,45,1949,3.768409209737241
dok1746,i,2,13,0.15384615384615385,526,1949,1.309770486769851
dok1746,me,1,13,0.07692307692307693,199,1949,2.2817668747830684
dok1746,peopl,1,13,0.07692307692307693,86,1949,3.120724403254053
dok1746,spanish,1,13,0.07692307692307693,2,1949,6.881924518947615
dok1746,subscrib,1,13,0.07692307692307693,272,1949,1.9692696332115633
dok1746,thing,1,13,0.07692307692307693,20,1949,4.57933942595357
dok1746,understand,1,13,0.07692307692307693,11,1949,5.17717642670919
dok1746,way,1,13,0.07692307692307693,44,1949,3.7908820655892996
dok1746,you,1,13,0.07692307692307693,395,1949,1.5961859346064389
dok1747,channel,1,5,0.2,192,1949,2.317576327479779
dok1747,my,1,5,0.2,387,1949,1.616647006477779
dok1747,pleas,1,5,0.2,220,1949,2.181444153155199
dok1747,pleass,1,5,0.2,1,1949,7.575071699507561
dok1747,subscrib,1,5,0.2,272,1949,1.9692696332115633
dok1748,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1748,video,1,3,0.3333333333333333,373,1949,1.6534932798637454
dok1748,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1749,daili,1,10,0.1,7,1949,5.629161550452247
dok1749,easili,1,10,0.1,7,1949,5.629161550452247
dok1749,make,1,10,0.1,106,1949,2.9116326053954937
dok1749,minut,1,10,0.1,11,1949,5.17717642670919
dok1749,money,1,10,0.1,86,1949,3.120724403254053
dok1749,new,1,10,0.1,72,1949,3.2984055804915053
dok1749,numer,1,10,0.1,415,1949,1.5467931792768626
dok1749,spend,1,10,0.1,3,1949,6.476459410839451
dok1749,url,1,10,0.1,261,1949,2.0105512921848674
dok1749,way,1,10,0.1,44,1949,3.7908820655892996
dok1750,beauti,1,4,0.25,32,1949,4.1093357967078346
dok1750,pleas,1,4,0.25,220,1949,2.181444153155199
dok1750,song,1,4,0.25,309,1949,1.8417304226098155
dok1750,subscrib,1,4,0.25,272,1949,1.9692696332115633
dok1751,can,2,9,0.2222222222222222,123,1949,2.762887344135143
dok1751,channel,1,9,0.1111111111111111,192,1949,2.317576327479779
dok1751,get,1,9,0.1111111111111111,113,1949,2.8476838807952203
